1.117283421	0.294090473	0.735200754	1.117043183	0.293876735	0.735017473	0.000279247	0.000279247	0.000279247
1.117507217	0.294314443	0.735424461	1.11726328	0.294096906	0.7352376	0.00027925	0.00027925	0.00027925
1.117651055	0.294458341	0.735568309	1.117404812	0.294238506	0.735379174	0.000279248	0.000279248	0.000279248
1.11654591	0.294520911	0.735630901	1.116299696	0.294300175	0.735440822	0.000279246	0.000279246	0.000279246
1.112894677	0.294528119	0.735638149	1.112648442	0.294307356	0.735448029	0.000279241	0.000279241	0.000279241
1.104888717	0.294616381	0.73572647	1.104642478	0.294395618	0.735536317	0.000279234	0.000279234	0.000279234
1.069792538	0.294784894	0.735895022	1.0695433	0.294564135	0.735704866	0.000279234	0.000279234	0.000279234
1.051902969	0.295032001	0.736142157	1.051649436	0.294811254	0.735952	0.000279237	0.000279237	0.000279237
0.895189416	0.295355381	0.736465561	0.894935873	0.295134651	0.736275374	0.000279231	0.000279231	0.000279231
0.79965597	0.295751855	0.736862058	0.799402409	0.295531151	0.736671836	0.000279227	0.000279227	0.000279227
0.522861854	0.296217671	0.7373279	0.522600353	0.295997018	0.737137661	0.000279234	0.000279234	0.000279234
0.205515291	0.296536888	0.73785852	0.20524479	0.296307311	0.737668272	0.000279242	0.000279242	0.000279242
0.188855896	0.296429588	0.738448887	0.188575492	0.296200013	0.738258637	0.000279237	0.000279237	0.000279237
0.091050969	0.295312487	0.739093227	0.090770547	0.295082887	0.738902971	0.000279228	0.000279228	0.000279228
0.049166923	0.288613493	0.739785442	0.048886511	0.288372252	0.739595181	0.000279222	0.000279222	0.000279222
0.0375892	0.285036734	0.740518744	0.037308934	0.284783192	0.740327696	0.000279217	0.000279217	0.000279217
0.033858	0.251310817	0.741286152	0.033578211	0.251057234	0.741092933	0.00027921	0.00027921	0.00027921
0.033858049	0.232599497	0.742080198	0.033578684	0.232345892	0.741883579	0.000279205	0.000279205	0.000279205
0.033858135	0.163648949	0.742893372	0.033578837	0.16338187	0.742692467	0.000279206	0.000279206	0.000279206
0.033858249	0.088619462	0.742856655	0.033578734	0.088338739	0.742656133	0.000279212	0.000279212	0.000279212
0.03385839	0.084358156	0.741019058	0.033578347	0.084077375	0.740804553	0.000279221	0.000279221	0.000279221
0.033858545	0.051185237	0.736244177	0.033577984	0.050904383	0.736015661	0.000279229	0.000279229	0.000279229
0.03385869	0.037815848	0.712247056	0.033577956	0.037534984	0.712018538	0.000279231	0.000279231	0.000279231
0.033858859	0.034823656	0.700998559	0.033578106	0.034542797	0.700770185	0.000279231	0.000279231	0.000279231
0.033859087	0.03385958	0.593508284	0.033578267	0.033578708	0.593267423	0.000279232	0.000279232	0.000279232
0.033859355	0.033859938	0.525891038	0.03357849	0.03357903	0.525638248	0.000279234	0.000279234	0.000279234
0.033859645	0.033860328	0.347979718	0.033578849	0.033579335	0.347726877	0.000279234	0.000279234	0.000279234
0.033859956	0.03386072	0.138013988	0.033579254	0.033579658	0.137761089	0.000279235	0.000279235	0.000279235
0.03386029	0.033861101	0.11413396	0.033579601	0.033580029	0.113881043	0.000279244	0.000279244	0.000279244
0.03386064	0.033861497	0.064278721	0.033579948	0.033580436	0.064017374	0.000279253	0.000279253	0.000279253
0.033860999	0.033861848	0.042204041	0.033580358	0.03358088	0.041935369	0.000279256	0.000279256	0.000279256
0.033861365	0.033862302	0.035618152	0.033580786	0.033581337	0.035343301	0.000279255	0.000279255	0.000279255
0.033861754	0.033863126	0.033862009	0.033581183	0.033581771	0.033582155	0.000279255	0.000279255	0.000279255
